id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,id_str,md5,split_group
7289,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Mickey Men's Goofy's Running Royal Blue T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7289.jpg,7289,af279061e7b98d6d797c4c93f6cca779,4841
7290,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,DC Comics Men Justice Lea Red Melange T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7290.jpg,7290,d37144fae803080f79204b408d9a4eab,4842
7291,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Mickey Men's Donald Salute Star Brown T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7291.jpg,7291,96cd99361ea879d710d5f91f9ac07c81,4843
7292,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,DC Comics Men's Dist Royal Blue T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7292.jpg,7292,0d367da9ffe568cefbece1c64327ace8,4844
7293,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Mickey Men's Mouse Butter Comic Duck Green T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7293.jpg,7293,8f4d7ffe8ba2ba1620685a71be99502b,4845
7294,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Free Authority Men's Tattoo Gun Lime Yellow T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7294.jpg,7294,0543fe0850d834a5778b7694a0d8b120,4846
7295,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Megadeth Men's Logo Black T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7295.jpg,7295,74c7dd8dd55b3d8c1fbcaae25d9563e8,4847
7296,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Free Authority Men's Don't Stop Can't Stop Grey T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7296.jpg,7296,7cdf7a61eba9f03fa2daaefa436c213e,4848
7297,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Jimi Hendrix Men's Jimi Experience Brown Melange T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7297.jpg,7297,81da49f86709140a1c882739133d45e1,4849
7298,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Free Authority Men's Disc Jokey Black T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7298.jpg,7298,9a44b6b6422ccc99b47a2f32e463c4e5,4850
7299,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Jimi Hendrix Men's Note Light Grey T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7299.jpg,7299,889425934d7dcf4b8970552e295eff94,4851
7300,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Free Authority Men's Abstract Mix Red T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7300.jpg,7300,96c108e38aca9a59f82ae36c7d8fbb81,4852
7301,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women Stripe Short Sleeve Blue White Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7301.jpg,7301,14c9668a727fbeebe09d92fa844657bb,4853
7302,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Women's Short Sleeve Blue Red T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7302.jpg,7302,1eb91f1523d7b2e41770f3a4d2bc59d2,4854
7303,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,UCB Women Short Sleeve Black Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7303.jpg,7303,8cefe8cff7892cba1648355cd7fec0ac,4855
7304,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,UCB Women's Short Sleeve Pink Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7304.jpg,7304,328e7a88138b022623ce6730c2214dce,4856
7305,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,UCB Women Racer Back Pink Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7305.jpg,7305,da375aa3ca35d451eb0bc5f59a8c0993,4857
7306,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,UCB Women's Sleeveless Off White Dress,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7306.jpg,7306,8ec539e6bb3f4ae9ea529482b48f1f04,4858
7307,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,UCB Women Sleeveless White Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7307.jpg,7307,9d5dc97a473832eab2ec5ff101f783c8,4865
7308,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women's Sleeveless Light Blue Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7308.jpg,7308,c0580a9990fe30de3924046938e1efce,4860
7309,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,UCB Women Quarter Sleeve Pink Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7309.jpg,7309,6f54cf343b96c590b3e12edf145d1948,4861
7310,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,UCB Women's Short Sleeve Round Neck Pink Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7310.jpg,7310,b100b6fc318eb9288884c007be2c9548,4862
7311,Women,Apparel,Topwear,Tops,Grey,Summer,2011,Casual,UCB Women Stripe Sleeveless Grey Orange Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7311.jpg,7311,870b2c1192de7f64d2f6e7cd5bbdf90b,4863
7312,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,UCB Women's Short Sleeve Polo Pink Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7312.jpg,7312,b65ddd6a733c33041341327621758824,4864
7313,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,UCB Women Sleeveless White Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7313.jpg,7313,b3c342584a38fca86321cf2afafec564,4865
7314,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,UCB Women's Racer Back Green Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7314.jpg,7314,d8de3ace3ffb3a2647a08819aaaa8b74,4866
7315,Women,Apparel,Topwear,Tops,White,Summer,2011,Ethnic,UCB Women Sleeveless Cowl Neck White Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7315.jpg,7315,6b98c8a3e0c34006c384a343b97d5730,4867
7316,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women's Sleeveless Cowl Neck Blue Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7316.jpg,7316,57c8e44579776e034d713fdd43973edc,4868
7317,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,UCB Women Quarter Sleeve Round Neck Pink Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7317.jpg,7317,fc1f5423806d17f85407204b91338e0d,4869
7319,Men,Footwear,Sandal,Sandals,Black,Winter,2018,Casual,Red Tape Men Black Floater,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7319.jpg,7319,b59a2117e4403514fe8092c4cedfbf77,4870
7320,Men,Footwear,Flip Flops,Flip Flops,Black,Winter,2018,Casual,Red Tape Men's Black Flip Flop,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7320.jpg,7320,76c87652a6fd6eef30906b1871c48671,4871
7321,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men's Brown Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7321.jpg,7321,dd7b6e04f62fbc6cf462254a62e0be2b,4872
7322,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men's Formal Brown Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7322.jpg,7322,d8271a533bfd2c2e6056f18504098245,4873
7323,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men's Casual Brown Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7323.jpg,7323,6c287231d92a30a75ce3fbb247a9d3dd,5621
7324,Men,Footwear,Sandal,Sandals,Brown,Summer,2013,Casual,Red Tape Men Brown Floater,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7324.jpg,7324,065368ce850639b63a718a65ea7711e0,4875
7325,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men Formal Black Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7325.jpg,7325,0877583441853db07343d08a26307003,4876
7326,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men Dark Brown Formal Shoes,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7326.jpg,7326,c7f08b796a7b757892172fb022bc1011,26480
7327,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men's Casual Black Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7327.jpg,7327,3c19c0dacadadec52b3fd84ea6b92fd1,4878
7328,Men,Footwear,Sandal,Sandals,Black,Summer,2013,Casual,Red Tape Men Black Sandals,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7328.jpg,7328,8dd1ab8bc0cb4f8d21dc412cae39148f,4879
7329,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011,Casual,Rockport Men's Ocean Grove 2 Navy Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7329.jpg,7329,a250f7f7e6045e9c4b6586940d6bc8a9,4880
7330,Men,Footwear,Sandal,Sandals,Black,Summer,2013,Casual,Red Tape Men Strappy Black Floater,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7330.jpg,7330,5c4ca52e49dd9929f42cec6458f5eba1,4881
7331,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men's Formal Light Brown Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7331.jpg,7331,8d0148c28708fb29d63a0bbff1f19b23,4882
7332,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018,Casual,Red Tape Men's Grey Black Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7332.jpg,7332,3320d260ced508b1f2105088d90f856c,4883
7340,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Tantra Men's Shanti White T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7340.jpg,7340,de3223cf3c7f2e9eec32ed32efed586d,4884
7341,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Tantra Men Brown T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7341.jpg,7341,6e7e99c3787a19ad436741bb6860f817,4885
7342,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Tantra Men's The Matrix Red T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7342.jpg,7342,1c7be7354be75169c6f0644d39a0fa92,4886
7343,Men,Apparel,Topwear,Tshirts,Khaki,Fall,2011,Casual,Tantra Men Khaki T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7343.jpg,7343,4c60c8ebecf778cc9eb0b8cd998077b6,4887
7345,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Tantra Men's Dot Com Maroon T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7345.jpg,7345,c7cfc4dfeef0a6b09458de1a4ad56f83,4888
7346,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Tantra Men's Budwiser Blue T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7346.jpg,7346,d197c063d237ff6e9778e7b7b0ffdf3b,4889
7347,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Tantra Men's Buddha Trance Purple T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7347.jpg,7347,d0c810ea5ca3aaa9e85a94839094ecfc,4890
7348,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Tantra Men's Help Navy T-Shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7348.jpg,7348,609a5ee27e05d507f90a6d62c6d86593,4891
7349,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Tantra Men's Chai Chai Grey T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7349.jpg,7349,6c3a504f75ee683d877533089b60eb9a,4892
7350,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Tantra Men Red T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7350.jpg,7350,9354c4172f63d4e0ff648deff7412372,4893
7351,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Tantra Men's Holiday India Red T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7351.jpg,7351,65c1d328518a1e6ae347e62af8f5fe9c,4894
7352,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Tantra Men's Whatever Purple T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7352.jpg,7352,52e40969a90845a02a9d0f88928be2c8,4895
7353,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Tantra Men's Moustaches Grey T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7353.jpg,7353,e90cb041afd27c2009bca35ff5dcedf7,4896
7355,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Tantra Men's Black Sabbath Navy T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7355.jpg,7355,448916064ad885f2f85a424e51213baa,4897
7357,Men,Apparel,Topwear,Tshirts,Beige,Fall,2011,Casual,Tantra Men Beige T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7357.jpg,7357,24904495cfb99690c4d967937038b230,4898
7359,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Tantra Men Purple T-shirt,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7359.jpg,7359,598f41e7886e47774641678dd40cc607,4899
7362,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women's Graphic Print Sequins Blue Top,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7362.jpg,7362,24a31c56c584e1fd43f60edcc0e69f14,4900
7363,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men Black Semi Formal Shoes,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7363.jpg,7363,d27549dd47be75aaa41614a9914d925a,23352
7364,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men's Brown casual Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7364.jpg,7364,7fe08d44905e74b511e1029b7673c731,4902
7365,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men's Black Casual Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7365.jpg,7365,245b5370d5e9581f84aa423678411380,4903
7366,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men's Tape Black Casual Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7366.jpg,7366,b8deec12ccf5c2d7bdfb64d5eea42b84,4904
7367,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men's Stone Casual Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7367.jpg,7367,b2c13b21180a4fc9f99e9f437c1965cd,4912
7368,Men,Footwear,Sandal,Sandals,Brown,Winter,2018,Casual,Red Tape Men Casual Brown Floater,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7368.jpg,7368,35e6424ed0a377b3c0181eae9f0cb2fa,4906
7369,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men's Brown Casual Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7369.jpg,7369,e4e0394df88b0bed88f488bc2d17d35b,4907
7370,Men,Footwear,Sandal,Sandals,Brown,Fall,2012,Casual,Red Tape Men Stone Brown Floater,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7370.jpg,7370,351c1563b6f9e28f046312490b02d637,4908
7371,Men,Footwear,Sandal,Sandals,Brown,Winter,2018,Casual,Red Tape Men Casual Light Brown Floater,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7371.jpg,7371,5ea562f2026fbdabd12025868334cda7,4909
7372,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men's Black Formal Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7372.jpg,7372,e6c40e0153a8f1ae819d0690ff2dc545,4910
7373,Men,Footwear,Sandal,Sandals,Black,Winter,2018,Casual,Red Tape Men Casual Black Floater,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7373.jpg,7373,b42e6a1c74d2e03539fd5ee26034f164,5465
7374,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men's Stone Casual Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7374.jpg,7374,cf748b648c8bb1c34c49a36e96f6d590,4912
7375,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012,Casual,Red Tape Men's Casual Brown Flip Flop,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7375.jpg,7375,9d803f6ff22285ea9e68b9eef8994070,4913
7376,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,2018,Casual,Red Tape Men's Grey Casual Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7376.jpg,7376,163b5b0f39b37c11d696d8bd6ac084d7,4914
7377,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men's Brown Casual Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7377.jpg,7377,500ee7349ec3220589ea69ab4ea4946f,4907
7378,Men,Footwear,Sandal,Sandals,Brown,Winter,2018,Casual,Red Tape Men Brown Casual Floater,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7378.jpg,7378,f6dd18f31999e5db2d89aff97be7ae3a,4916
7379,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018,Casual,Red Tape Men's Blk Casual Black Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7379.jpg,7379,afe58757fb82bf0024d9e1297ea88f9f,4917
7380,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men's Brown Formal Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7380.jpg,7380,b23a12881c5491f375675b4362442449,3085
7381,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men's Dark Brown Oxford Formal Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7381.jpg,7381,cfc71db834b24f2db907d1e4225c8ce6,4919
7382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men Black Shoes,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7382.jpg,7382,435c8285898923ff9a39ce278ab6967e,4121
7383,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men's Formal Slip-On Black Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7383.jpg,7383,c011a80991e6d330f96a2a38eab10214,4921
7384,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Casual Shoes,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7384.jpg,7384,2d36b31038ac66118e6baee3b7878b69,4939
7385,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men Black Formal Shoes,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7385.jpg,7385,f81b5396b400ca91422ee49bdce1374b,4923
7386,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men's Black Formal Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7386.jpg,7386,c6ad8b723bc60ff470315b35392d956d,4910
7387,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men's Leather Black Formal Shoe,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/7387.jpg,7387,21be734bb4aa1fcf08961bba6738fe2e,4925
