id,duplicate_hash,source_hash,source_identical_highres,resize_collision,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,conflicting_task_labels
13873,a23cefab40af7a28a81e11735e4e83f1,02403956e770a5a8d8c754203c6cd97a,True,False,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Solid Purple Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13873.jpg,False
13874,80caec458bc5e3ecfaaa693427f0223d,68193d81fc97b93e86715885075be3fb,True,False,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Scullers Men Solid Navy Blue Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13874.jpg,False
13875,80caec458bc5e3ecfaaa693427f0223d,68193d81fc97b93e86715885075be3fb,True,False,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Scullers Men Solid Navy Blue Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13875.jpg,False
13878,c6c102e990cb91093dc94653bbbb93df,ebb36263e08c50e12cd3241aa87ed393,True,False,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Check Red Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13878.jpg,False
13879,c6c102e990cb91093dc94653bbbb93df,ebb36263e08c50e12cd3241aa87ed393,True,False,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Check Red Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13879.jpg,False
13880,b2c87e1c9a04279281d0742d0cb2dde2,f94cad45ca0a622dbedc483d56fc055a,True,False,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Scullers Men Check Green Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13880.jpg,False
13881,b2c87e1c9a04279281d0742d0cb2dde2,f94cad45ca0a622dbedc483d56fc055a,True,False,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Scullers Men Check Green Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13881.jpg,False
13882,e3c1d7c3940c5ea3979bc1a3977958a9,dcf90642fd4b9ddf459e4bd44871b20c,True,False,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Check Purple Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13882.jpg,False
13883,e3c1d7c3940c5ea3979bc1a3977958a9,dcf90642fd4b9ddf459e4bd44871b20c,True,False,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Check Purple Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13883.jpg,False
13884,29d85630612a4db28cf7201ffba0f0ad,af5cd86448aea288a68413cb294b9a8c,True,False,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Check Black Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13884.jpg,False
13885,29d85630612a4db28cf7201ffba0f0ad,af5cd86448aea288a68413cb294b9a8c,True,False,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Check Black Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13885.jpg,False
13886,b10bfeaac92ad9fef60ffd34b666da51,02c880e5890321a901bf3e093073d62d,True,False,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Check Black Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13886.jpg,False
13887,b10bfeaac92ad9fef60ffd34b666da51,02c880e5890321a901bf3e093073d62d,True,False,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Check Black Shirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13887.jpg,False
14985,5d31577bf30d2d026f956a922bc8a886,74ff20038191cc527cdaf189fb43aff7,True,False,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,ADIDAS Men Printed Blue Sweatshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\14985.jpg,False
15040,5d31577bf30d2d026f956a922bc8a886,74ff20038191cc527cdaf189fb43aff7,True,False,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011,Casual,ADIDAS Men Printed Purple Sweatshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\15040.jpg,False
17798,f5d88495c99ff75f5a1f5ad7c735b4a3,52d1ba5908f4a583a7d305b89e6ad504,True,False,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Chhota Bheem Kids Boy Men Journey to Petra Orange Tshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\17798.jpg,False
17799,f5d88495c99ff75f5a1f5ad7c735b4a3,52d1ba5908f4a583a7d305b89e6ad504,True,False,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Chhota Bheem Kids Boy Men Journey to Petra Orange Tshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\17799.jpg,False
17809,f6cdd1d5c9490953487c0dba386786cb,6b624581214281b799ea7b882a1f7d4b,True,False,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011,Casual,Chhota Bheem Kids Boy Chhota Bheem and Krishna Multi Tshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\17809.jpg,False
17810,f6cdd1d5c9490953487c0dba386786cb,6b624581214281b799ea7b882a1f7d4b,True,False,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011,Casual,Chhota Bheem Kids Boy Chhota Bheem and Krishna Multi Tshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\17810.jpg,False
17811,04b36049bda9d5610435c429ec8e948b,9302283d3719d0678028473f9e700087,True,False,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011,Casual,Chhota Bheem Kids Boy Krishna Balram Multi Tshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\17811.jpg,False
17812,04b36049bda9d5610435c429ec8e948b,9302283d3719d0678028473f9e700087,True,False,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011,Casual,Chhota Bheem Kids Boy Krishna Balram Multi Tshirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\17812.jpg,False
18166,1f78dba72761b2cac6036ad68f8d2af9,d0575b28e5df9b19f8823a9a86d6b12c,True,False,Girls,Apparel,Dress,Dresses,Magenta,Fall,2011,Casual,Doodle Kids Girls Party Frock Purple Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18166.jpg,False
18167,1f78dba72761b2cac6036ad68f8d2af9,d0575b28e5df9b19f8823a9a86d6b12c,True,False,Girls,Apparel,Dress,Dresses,Magenta,Fall,2011,Casual,Doodle Kids Girls Party Frock Purple Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18167.jpg,False
18168,bf286852691751bda3c02bc7c3dc39bf,2915e34b18be128faf85b5f93df92833,True,False,Girls,Apparel,Dress,Dresses,Pink,Fall,2011,Casual,Doodle Kids Girls Party Frock Pink Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18168.jpg,False
18169,bf286852691751bda3c02bc7c3dc39bf,2915e34b18be128faf85b5f93df92833,True,False,Girls,Apparel,Dress,Dresses,Pink,Fall,2011,Casual,Doodle Kids Girls Party Frock Pink Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18169.jpg,False
18172,2442782258bb400633747a8a882ea6d5,a30dc49b6d3e74b7e836db6aa7213715,True,False,Girls,Apparel,Topwear,Tops,Magenta,Fall,2011,Casual,Doodle Kids Girls Magenta Layer Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18172.jpg,False
18173,2442782258bb400633747a8a882ea6d5,a30dc49b6d3e74b7e836db6aa7213715,True,False,Girls,Apparel,Topwear,Tops,Magenta,Fall,2011,Casual,Doodle Kids Girls Layer Magenta Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18173.jpg,False
18580,5ec8676a94f82f2bb47c827383bf8917,2a7bd8ff316a90021a51b2118113ef43,True,False,Men,Accessories,Socks,Socks,White,Summer,2010,Sports,Puma Men Sport Quarters Pack of 3 Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18580.jpg,True
18592,5ec8676a94f82f2bb47c827383bf8917,2a7bd8ff316a90021a51b2118113ef43,True,False,Men,Accessories,Socks,Socks,White,Fall,2011,Sports,Puma Men Sport Quarters Pack of 3 Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18592.jpg,True
18690,944463ddfe880602ac38bc1b9fe23e49,f186e139e97ac53896762f1d0e3a9ab3,True,False,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015,Casual,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18690.jpg,False
18709,944463ddfe880602ac38bc1b9fe23e49,f186e139e97ac53896762f1d0e3a9ab3,True,False,Women,Apparel,Innerwear,Briefs,White,Winter,2015,Casual,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18709.jpg,False
19107,d4e33bff3f32b3ea07712f2160fe3bde,39dc7daeb08000c2597611b4c471c018,True,False,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016,Casual,Campbell Men Pack of 3 Solid Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\19107.jpg,False
37153,d4e33bff3f32b3ea07712f2160fe3bde,39dc7daeb08000c2597611b4c471c018,True,False,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016,Casual,Campbell Men Pack of 3 T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37153.jpg,False
19110,5dc7c245e8ed2908dbf53db956c66e5d,b82fd4e6f62f93a1315633b15094a5a6,True,False,Men,Apparel,Topwear,Tshirts,Beige,Winter,2016,Casual,Campbell Men Pack of 3 Solid Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\19110.jpg,True
37151,5dc7c245e8ed2908dbf53db956c66e5d,b82fd4e6f62f93a1315633b15094a5a6,True,False,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016,Casual,Campbell Men Pack of 3 T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37151.jpg,True
20526,4de8a64e45bd7ad8ff2ecc41d840b613,c817bed773fe0ba00f8235116048b67d,True,False,Women,Accessories,Belts,Belts,Blue,Winter,2015,Casual,Baggit Women Flora Astro Blue Belt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20526.jpg,False
20536,4de8a64e45bd7ad8ff2ecc41d840b613,c817bed773fe0ba00f8235116048b67d,True,False,Women,Accessories,Belts,Belts,Blue,Winter,2015,Casual,Baggit Women Flora Astro Blue Belt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20536.jpg,False
21388,3e3202b8046ab4bd6058c235ec571546,40f6608873f976cb63ec6190c036128a,True,False,Women,Footwear,Shoes,Heels,Bronze,Winter,2015,Casual,Catwalk Women Casual Bronze Heels,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21388.jpg,False
22545,3e3202b8046ab4bd6058c235ec571546,40f6608873f976cb63ec6190c036128a,True,False,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Catwalk Women Gold Heels,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\22545.jpg,False
21810,afb3d4ee36bb7f78b13c1e902e467cac,d8ddf5126774a50df9e40be47a7ad08f,True,False,Men,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual,Fossil Men Hood Traveller Brown Wallet,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21810.jpg,True
23810,afb3d4ee36bb7f78b13c1e902e467cac,d8ddf5126774a50df9e40be47a7ad08f,True,False,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2014,Casual,Clarks Men Black Supa Step Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23810.jpg,True
21833,e35491060a50481d52ab0cdf38b072d1,95875d71b8a032489d7b3221a796b011,True,False,Boys,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Chhota Bheem Kids Boys Lets Rock Grey T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21833.jpg,False
23133,e35491060a50481d52ab0cdf38b072d1,95875d71b8a032489d7b3221a796b011,True,False,Boys,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Chhota Bheem Kids Boys Lets Rock Grey T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23133.jpg,False
21838,9fc7035a32ea684617448956a04aee16,0fff5bee05b6b992e348649ac478c307,True,False,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Chhota Bheem Kids Boys Bheem Expressions Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21838.jpg,False
23129,9fc7035a32ea684617448956a04aee16,0fff5bee05b6b992e348649ac478c307,True,False,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Chhota Bheem Kids Boys Bheem Expressions Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23129.jpg,False
21843,47a0e756b22e02c437dcd35ee0901faa,befdaaf762d28eac6b0ddbbc1edd7240,True,False,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Chhota Bheem Kids Boys Lost Alien Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21843.jpg,False
23130,47a0e756b22e02c437dcd35ee0901faa,befdaaf762d28eac6b0ddbbc1edd7240,True,False,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Chhota Bheem Kids Boys Lost Alien Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23130.jpg,False
21848,4fbbade9cda974a19d2e40451499e328,2cc00a3428be9b3e7c22d17a1cae401f,True,False,Boys,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Chhota Bheem Kids Boys Holi Hai White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21848.jpg,False
23131,4fbbade9cda974a19d2e40451499e328,2cc00a3428be9b3e7c22d17a1cae401f,True,False,Boys,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Chhota Bheem Kids Boys Holi Hai White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23131.jpg,False
21853,e5b50dd19f979365db165c1aa20960bb,741f0fd54576cc75dd05c4f724246ecf,True,False,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Chhota Bheem Kids Girls Sea Princess Light Orange T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21853.jpg,False
23132,e5b50dd19f979365db165c1aa20960bb,741f0fd54576cc75dd05c4f724246ecf,True,False,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Chhota Bheem Kids Girls Sea Princess Light Orange T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23132.jpg,False
21858,3c0f63741b0ecca6b74e182530d1623e,0456723bed59fe5bec913bdcc43060be,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Chhota Bheem Kids Boys I Like to Paint Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21858.jpg,False
23134,3c0f63741b0ecca6b74e182530d1623e,0456723bed59fe5bec913bdcc43060be,True,False,Boys,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Chhota Bheem Kids Boys I Like to Paint Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23134.jpg,False
21873,6a2869b13261b5bb4475e290a66a8332,2109da1830e8475f4ffbe79bbbe509f6,True,False,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Chhota Bheem Kids Boys Lets Rock Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21873.jpg,False
23135,6a2869b13261b5bb4475e290a66a8332,2109da1830e8475f4ffbe79bbbe509f6,True,False,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Chhota Bheem Kids Boys Lets Rock Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23135.jpg,False
23711,df7f98788a0f67dcd7931f3a9b22dca1,34f903dc7a37e5362ee9c4e5313e2b37,True,False,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Ray-Ban Men Wayfarer Sunglasses,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23711.jpg,False
28162,df7f98788a0f67dcd7931f3a9b22dca1,34f903dc7a37e5362ee9c4e5313e2b37,True,False,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016,Casual,Ray-Ban Men Aviator Sunglasses,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\28162.jpg,False
23712,2046f8f6492ee8a2bdeff9765b3dbaf9,f6a9960ceeb227063fa1d0abc93c5da6,True,False,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Ray-Ban Men Aviator Sunglasses,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23712.jpg,False
28179,2046f8f6492ee8a2bdeff9765b3dbaf9,f6a9960ceeb227063fa1d0abc93c5da6,True,False,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Ray-Ban Men Aviator Gold Sunglasses,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\28179.jpg,False
23715,94be47a98fe835743550c9f0c412e11f,c96a5f0c560c31d9f64396e6c73aae8c,True,False,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Ray-Ban Men Aviator Sunglasses,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23715.jpg,False
23717,94be47a98fe835743550c9f0c412e11f,c96a5f0c560c31d9f64396e6c73aae8c,True,False,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Ray-Ban Men Aviator Sunglasses,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23717.jpg,False
23793,872ce5aa1278a0ebe609b1e6b26db38d,a910210e5eeb6ac981f01a37404c736d,True,False,Unisex,Footwear,Shoes,Casual Shoes,Black,Spring,2012,Casual,Converse Unisex Tongue Triple Color Black Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23793.jpg,True
24301,872ce5aa1278a0ebe609b1e6b26db38d,a910210e5eeb6ac981f01a37404c736d,True,False,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012,Casual,Converse Men Black Tongue Triple Colour Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\24301.jpg,True
24594,c7d527ee88b33baad5b1ba8f437e0946,6440da8fc2c363c50d21997097bc0321,True,False,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Little Miss Women Grey Printed T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\24594.jpg,False
24597,c7d527ee88b33baad5b1ba8f437e0946,6440da8fc2c363c50d21997097bc0321,True,False,Women,Apparel,Topwear,Tshirts,Charcoal,Fall,2011,Casual,Little Miss Women Charcoal Printed T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\24597.jpg,False
24739,94c4ecbc5aec04d2cb2356c525bcb4f1,28b71d266840eb9ee95d7d0c0c9257cf,True,False,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Laser Cut Brown Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\24739.jpg,False
24740,94c4ecbc5aec04d2cb2356c525bcb4f1,28b71d266840eb9ee95d7d0c0c9257cf,True,False,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Brown Casual Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\24740.jpg,False
26041,a401325a63ebb9a5c5dca7114e5f9d31,c8b41e06240adb6a076dc8904724b9e0,True,False,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men White Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\26041.jpg,False
29692,a401325a63ebb9a5c5dca7114e5f9d31,c8b41e06240adb6a076dc8904724b9e0,True,False,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men White Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\29692.jpg,False
26042,38fd7990825033c0bcf24736c27279c0,48911b80dbce11d3b474baf535e87b0f,True,False,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men White Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\26042.jpg,False
30207,38fd7990825033c0bcf24736c27279c0,48911b80dbce11d3b474baf535e87b0f,True,False,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men White Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30207.jpg,False
26045,bf2609e93f5c9ca7fa5be4508997f96d,38fd6df790331e2fec23876570445946,True,False,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Purple Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\26045.jpg,False
30210,bf2609e93f5c9ca7fa5be4508997f96d,38fd6df790331e2fec23876570445946,True,False,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Purple Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30210.jpg,False
26047,05b4a3225d6a3ce63c528c94c9aa1830,260db12dd99a05d4cb2edce6c5cc0e53,True,False,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\26047.jpg,False
30212,05b4a3225d6a3ce63c528c94c9aa1830,260db12dd99a05d4cb2edce6c5cc0e53,True,False,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30212.jpg,False
26048,e660c869e7b2caed7d3de4175b2d6b31,cb1199c724d0392eae7d965f461b0564,True,False,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,John Miller Men Grey Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\26048.jpg,False
30213,e660c869e7b2caed7d3de4175b2d6b31,cb1199c724d0392eae7d965f461b0564,True,False,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,John Miller Men Grey Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30213.jpg,False
26050,ef2f75ccc49de64eb3a8a696e36df1d8,35eb0b3072fe3d9cc78d3eb0f9430901,True,False,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\26050.jpg,False
30215,ef2f75ccc49de64eb3a8a696e36df1d8,35eb0b3072fe3d9cc78d3eb0f9430901,True,False,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30215.jpg,False
